booking_id,booking_date,journey_date,seat_count,advance_booking_days,seat_type,boarding_station,dropping_station,journey_day_of_week,booking_hour,has_meal,meal_count,seat_amount,meal_amount,total_amount,season,confirmation_probability
BK01220,02-11-2025,07-11-2025,1,5,mixed,Ahmedabad,Mumbai,0,16,0,0,750,0,750,normal,95.95281456
BK01221,07-01-2025,07-01-2025,5,0,lower,Ahmedabad,Mumbai,3,1,1,2,4000,400,4400,normal,79.97911336
BK01222,08-02-2025,13-02-2025,1,5,upper,Ahmedabad,Nadiad,6,12,1,1,700,100,800,normal,98
BK01223,19-08-2025,02-09-2025,2,14,mixed,Surat,Surat,4,16,1,1,1500,200,1700,normal,96.65383999
BK01224,10-02-2025,06-03-2025,4,24,upper,Ahmedabad,Mumbai,4,17,0,0,2800,0,2800,normal,85.70250868
BK01225,15-08-2024,20-08-2024,2,5,lower,Nadiad,Mumbai,6,14,1,2,1600,400,2000,festival,80.18937984
BK01226,15-01-2024,20-01-2024,2,5,mixed,Ahmedabad,Mumbai,1,11,0,0,1500,0,1500,normal,92.70863106
BK01227,08-05-2024,20-05-2024,2,12,upper,Ahmedabad,Mumbai,0,16,1,2,1400,300,1700,normal,92.62725609
BK01228,30-10-2025,27-11-2025,1,28,lower,Ahmedabad,Mumbai,4,2,1,1,800,150,950,normal,97.51653551
BK01229,03-04-2024,06-04-2024,6,3,lower,Surat,Mumbai,3,16,1,6,4800,600,5400,normal,82.96685419
BK01230,06-02-2025,11-02-2025,2,5,upper,Ahmedabad,Mumbai,6,21,1,2,1400,400,1800,festival,88.95098627
BK01231,13-01-2025,28-01-2025,4,15,lower,Nadiad,Surat,3,16,1,1,3200,150,3350,festival,83.70953831
BK01232,28-03-2024,06-04-2024,1,9,lower,Nadiad,Mumbai,1,1,1,1,800,100,900,festival,89.19737735
BK01233,10-01-2024,11-01-2024,1,1,upper,Ahmedabad,Vadodara,5,11,0,0,700,0,700,holiday,89.74467981
BK01234,16-11-2025,25-11-2025,1,9,upper,Surat,Mumbai,4,17,1,1,700,100,800,normal,94.18430712
BK01235,17-11-2025,19-11-2025,3,2,upper,Ahmedabad,Mumbai,2,1,1,3,2100,300,2400,festival,83.26040281
BK01236,13-06-2025,20-06-2025,2,7,lower,Ahmedabad,Mumbai,4,17,1,2,1600,300,1900,normal,89.52147014
BK01237,30-03-2025,06-04-2025,4,7,upper,Ahmedabad,Surat,1,8,0,0,2800,0,2800,normal,86.16022526
BK01238,05-06-2025,25-06-2025,2,20,lower,Ahmedabad,Mumbai,4,14,1,1,1600,100,1700,normal,98
BK01239,01-04-2024,07-04-2024,5,6,lower,Ahmedabad,Surat,6,22,1,2,4000,200,4200,normal,83.70627321
BK01240,18-03-2025,21-03-2025,1,3,lower,Nadiad,Mumbai,0,22,1,1,800,100,900,normal,94.17569888
BK01241,16-10-2024,18-10-2024,4,2,mixed,Ahmedabad,Mumbai,1,14,0,0,3000,0,3000,normal,86.5808177
BK01242,24-10-2024,13-11-2024,3,20,lower,Nadiad,Mumbai,6,11,0,0,2400,0,2400,normal,87.49148273
BK01243,01-09-2025,02-09-2025,3,1,lower,Ahmedabad,Mumbai,6,4,0,0,2400,0,2400,holiday,82.77645489
BK01244,25-08-2025,30-08-2025,3,5,lower,Surat,Mumbai,6,5,1,3,2400,600,3000,normal,92.30988381
BK01245,22-04-2024,24-04-2024,3,2,upper,Ahmedabad,Mumbai,2,11,1,1,2100,100,2200,normal,91.81627741
BK01246,26-03-2025,09-04-2025,2,14,mixed,Nadiad,Surat,3,16,0,0,1500,0,1500,festival,83.07880179
BK01247,25-01-2025,31-01-2025,1,6,mixed,Nadiad,Surat,6,17,1,1,750,200,950,festival,85.33377887
BK01248,01-01-2024,05-01-2024,1,4,lower,Ahmedabad,Mumbai,4,5,1,1,800,200,1000,normal,95.87791452
BK01249,01-02-2025,05-02-2025,4,4,lower,Ahmedabad,Mumbai,6,12,0,0,3200,0,3200,festival,81.96489701
BK01250,14-04-2024,03-05-2024,2,19,lower,Ahmedabad,Mumbai,5,14,0,0,1600,0,1600,normal,88.19548175
BK01251,31-08-2024,08-09-2024,3,8,upper,Ahmedabad,Surat,3,21,0,0,2100,0,2100,normal,88.56919756
BK01252,05-08-2024,17-08-2024,2,12,lower,Ahmedabad,Mumbai,6,21,1,2,1600,200,1800,holiday,87.77518732
BK01253,09-02-2025,03-03-2025,1,22,lower,Nadiad,Mumbai,1,19,1,1,800,150,950,normal,96.3467383
BK01254,02-12-2025,25-12-2025,1,23,upper,Ahmedabad,Mumbai,3,11,1,1,700,150,850,normal,98
BK01255,03-09-2025,06-09-2025,3,3,lower,Ahmedabad,Mumbai,5,1,0,0,2400,0,2400,normal,82.51069229
BK01256,18-10-2024,17-11-2024,2,30,lower,Ahmedabad,Mumbai,5,8,0,0,1600,0,1600,festival,94.70003165
BK01257,20-12-2024,20-12-2024,1,0,lower,Vadodara,Mumbai,5,14,0,0,800,0,800,holiday,79.25575958
BK01258,25-08-2024,29-08-2024,2,4,lower,Ahmedabad,Mumbai,5,14,0,0,1600,0,1600,normal,82.26067571
BK01259,03-02-2025,25-02-2025,1,22,upper,Ahmedabad,Mumbai,0,20,0,0,700,0,700,normal,94.52135864
BK01260,09-07-2024,12-07-2024,2,3,mixed,Ahmedabad,Mumbai,5,9,1,1,1500,150,1650,holiday,89.96773446
BK01261,18-09-2024,21-09-2024,1,3,lower,Ahmedabad,Mumbai,1,21,1,1,800,200,1000,holiday,90.95856868
BK01262,29-05-2024,01-06-2024,3,3,lower,Nadiad,Mumbai,1,3,1,1,2400,200,2600,holiday,88.09783381
BK01263,14-05-2024,23-05-2024,2,9,mixed,Nadiad,Mumbai,4,1,0,0,1500,0,1500,holiday,88.27996657
BK01264,20-11-2025,25-11-2025,2,5,mixed,Nadiad,Surat,6,4,1,2,1500,200,1700,normal,86.03369024
BK01265,10-11-2025,22-11-2025,1,12,lower,Ahmedabad,Mumbai,1,11,1,1,800,200,1000,holiday,95.7352117
BK01266,15-10-2025,06-11-2025,1,22,upper,Surat,Mumbai,0,19,0,0,700,0,700,holiday,98
BK01267,01-04-2025,12-04-2025,2,11,lower,Ahmedabad,Vadodara,4,2,0,0,1600,0,1600,normal,96.49395599
BK01268,14-05-2025,16-05-2025,2,2,upper,Ahmedabad,Mumbai,0,13,0,0,1400,0,1400,festival,77.73304209
BK01269,08-04-2025,04-05-2025,2,26,mixed,Ahmedabad,Vadodara,2,17,0,0,1500,0,1500,festival,98
BK01270,04-11-2024,07-11-2024,1,3,upper,Ahmedabad,Vadodara,4,1,1,1,700,200,900,normal,88.36120454
BK01271,09-10-2025,10-10-2025,3,1,upper,Ahmedabad,Surat,1,1,0,0,2100,0,2100,festival,84.38895024
BK01272,12-12-2024,12-12-2024,4,0,lower,Ahmedabad,Mumbai,1,11,0,0,3200,0,3200,normal,82.86548403
BK01273,25-04-2024,03-05-2024,3,8,upper,Ahmedabad,Surat,1,4,0,0,2100,0,2100,holiday,91.35782508
BK01274,06-08-2025,07-08-2025,1,1,upper,Ahmedabad,Mumbai,2,11,0,0,700,0,700,festival,79.85391706
BK01275,30-03-2025,31-03-2025,2,1,upper,Vadodara,Mumbai,0,1,1,2,1400,300,1700,holiday,90.59907146
BK01276,09-07-2024,12-07-2024,1,3,lower,Surat,Mumbai,1,22,1,1,800,150,950,normal,97.60681423
BK01277,30-11-2024,03-12-2024,1,3,upper,Ahmedabad,Mumbai,5,15,1,1,700,150,850,festival,92.671002
BK01278,27-12-2025,05-01-2026,6,9,upper,Vadodara,Mumbai,3,16,1,2,4200,300,4500,normal,81.39230603
BK01279,14-12-2024,30-12-2024,1,16,lower,Vadodara,Mumbai,5,11,1,1,800,100,900,festival,98
BK01280,19-04-2025,03-05-2025,2,14,lower,Surat,Mumbai,6,19,1,2,1600,200,1800,normal,98
BK01281,08-05-2025,11-05-2025,2,3,lower,Ahmedabad,Mumbai,1,20,1,1,1600,200,1800,normal,85.85624158
BK01282,29-01-2025,31-01-2025,3,2,upper,Vadodara,Vadodara,4,3,0,0,2100,0,2100,normal,79.5912259
BK01283,07-08-2025,06-09-2025,2,30,upper,Ahmedabad,Nadiad,4,17,1,1,1400,150,1550,normal,95.78391898
BK01284,04-11-2025,04-11-2025,1,0,mixed,Nadiad,Surat,3,14,1,1,750,150,900,normal,95.99212682
BK01285,09-06-2024,30-06-2024,2,21,lower,Nadiad,Mumbai,6,17,1,1,1600,100,1700,normal,96.67968854
BK01286,15-04-2024,17-04-2024,2,2,mixed,Nadiad,Mumbai,6,21,1,2,1500,400,1900,holiday,79.06626165
BK01287,16-02-2025,17-03-2025,1,29,upper,Ahmedabad,Mumbai,2,8,0,0,700,0,700,festival,96.37042321
BK01288,12-08-2025,16-08-2025,2,4,lower,Vadodara,Mumbai,4,14,1,2,1600,400,2000,normal,97.1831147
BK01289,12-01-2025,17-01-2025,1,5,lower,Ahmedabad,Mumbai,2,17,0,0,800,0,800,holiday,83.70031189
BK01290,23-04-2025,05-05-2025,1,12,lower,Ahmedabad,Mumbai,2,22,1,1,800,100,900,normal,98
BK01291,21-02-2024,29-02-2024,2,8,mixed,Ahmedabad,Mumbai,3,14,0,0,1500,0,1500,normal,93.17331033
BK01292,01-12-2025,04-12-2025,1,3,lower,Vadodara,Mumbai,4,17,1,1,800,150,950,holiday,87.05157525
BK01293,07-09-2024,15-09-2024,2,8,lower,Surat,Mumbai,5,20,1,2,1600,200,1800,normal,89.01165836
BK01294,30-04-2025,13-05-2025,3,13,lower,Nadiad,Mumbai,6,17,1,1,2400,200,2600,normal,87.46623482
BK01295,04-07-2025,04-07-2025,3,0,mixed,Ahmedabad,Mumbai,1,21,0,0,2250,0,2250,normal,79.03390196
BK01296,12-09-2025,12-09-2025,1,0,lower,Ahmedabad,Mumbai,5,5,1,1,800,150,950,holiday,88.17624481
BK01297,03-03-2024,09-03-2024,1,6,lower,Ahmedabad,Mumbai,5,21,1,1,800,150,950,normal,91.64170088
BK01298,31-03-2024,01-04-2024,1,1,lower,Ahmedabad,Vadodara,5,5,1,1,800,100,900,normal,98
BK01299,21-07-2024,31-07-2024,2,10,lower,Ahmedabad,Nadiad,6,14,1,2,1600,200,1800,normal,98
BK01300,30-06-2025,02-07-2025,3,2,lower,Ahmedabad,Vadodara,2,11,1,3,2400,300,2700,normal,82.93307802
BK01301,18-01-2024,23-01-2024,1,5,upper,Ahmedabad,Mumbai,2,20,1,1,700,200,900,festival,96.45390058
BK01302,05-08-2025,07-08-2025,4,2,mixed,Vadodara,Mumbai,4,10,0,0,3000,0,3000,holiday,82.86471049
BK01303,01-10-2024,08-10-2024,1,7,mixed,Nadiad,Mumbai,4,2,1,1,750,100,850,normal,96.26935783
BK01304,18-06-2024,19-06-2024,2,1,upper,Vadodara,Mumbai,5,16,1,2,1400,200,1600,normal,91.89550652
BK01305,07-09-2024,07-09-2024,3,0,lower,Ahmedabad,Surat,3,14,0,0,2400,0,2400,normal,86.8000981
BK01306,09-05-2024,09-05-2024,4,0,upper,Ahmedabad,Surat,0,20,1,1,2800,100,2900,normal,83.33763801
BK01307,05-03-2025,04-04-2025,3,30,lower,Ahmedabad,Mumbai,5,17,0,0,2400,0,2400,normal,92.38915073
BK01308,27-06-2025,28-06-2025,3,1,lower,Ahmedabad,Mumbai,5,21,1,3,2400,300,2700,festival,82.25359261
BK01309,09-08-2024,21-08-2024,2,12,mixed,Nadiad,Mumbai,6,20,1,2,1500,200,1700,holiday,92.88842534
BK01310,10-09-2024,10-09-2024,3,0,mixed,Ahmedabad,Mumbai,6,16,1,2,2250,200,2450,normal,89.31205242
BK01311,16-07-2024,17-07-2024,1,1,upper,Vadodara,Vadodara,0,11,0,0,700,0,700,normal,92.81095582
BK01312,06-05-2025,13-05-2025,4,7,mixed,Surat,Vadodara,6,0,0,0,3000,0,3000,normal,75.50014296
BK01313,29-12-2025,04-01-2026,2,6,mixed,Ahmedabad,Mumbai,0,8,1,1,1500,100,1600,holiday,86.30403266
BK01314,25-08-2024,24-09-2024,3,30,upper,Ahmedabad,Mumbai,2,17,1,1,2100,150,2250,normal,96.28316215
BK01315,18-11-2025,16-12-2025,2,28,upper,Surat,Mumbai,3,1,0,0,1400,0,1400,festival,96.27790088
BK01316,27-02-2025,14-03-2025,2,15,upper,Nadiad,Mumbai,6,17,1,2,1400,400,1800,festival,96.85300468
BK01317,29-02-2024,09-03-2024,2,9,lower,Nadiad,Mumbai,0,11,0,0,1600,0,1600,holiday,83.82037133
BK01318,04-05-2025,10-05-2025,3,6,lower,Nadiad,Mumbai,5,21,1,2,2400,300,2700,festival,87.66111081
BK01319,30-05-2025,03-06-2025,1,4,upper,Ahmedabad,Mumbai,4,15,0,0,700,0,700,normal,90.13504439
BK01320,22-10-2025,20-11-2025,1,29,lower,Ahmedabad,Mumbai,6,18,1,1,800,200,1000,holiday,97.53480978
BK01321,01-08-2025,10-08-2025,1,9,lower,Ahmedabad,Mumbai,5,4,1,1,800,100,900,normal,96.73194801
BK01322,19-03-2025,27-03-2025,1,8,lower,Ahmedabad,Vadodara,6,4,1,1,800,150,950,festival,92.76305718
BK01323,07-12-2025,09-12-2025,4,2,lower,Ahmedabad,Mumbai,2,5,1,3,3200,600,3800,holiday,81.70118389
BK01324,08-02-2024,08-02-2024,1,0,mixed,Ahmedabad,Mumbai,2,8,1,1,750,150,900,normal,96.80940428
BK01325,12-09-2024,11-10-2024,5,29,upper,Vadodara,Mumbai,5,21,1,4,3500,600,4100,festival,82.63882399
BK01326,01-08-2025,04-08-2025,2,3,upper,Ahmedabad,Mumbai,6,17,1,2,1400,300,1700,normal,93.76674284
BK01327,08-10-2024,13-10-2024,1,5,mixed,Ahmedabad,Mumbai,4,9,1,1,750,200,950,normal,90.25566087
BK01328,02-04-2025,03-04-2025,3,1,mixed,Ahmedabad,Vadodara,3,21,1,2,2250,400,2650,normal,82.67997064
BK01329,06-01-2025,24-01-2025,3,18,upper,Ahmedabad,Mumbai,3,17,1,1,2100,100,2200,normal,98
BK01330,20-11-2024,20-11-2024,2,0,mixed,Ahmedabad,Mumbai,0,15,1,1,1500,150,1650,festival,89.25245844
BK01331,09-11-2024,26-11-2024,2,17,lower,Nadiad,Mumbai,4,11,0,0,1600,0,1600,normal,95.44195911
BK01332,22-09-2024,23-09-2024,3,1,lower,Vadodara,Nadiad,1,15,1,3,2400,300,2700,festival,85.61929114
BK01333,16-05-2024,06-06-2024,1,21,lower,Ahmedabad,Mumbai,3,14,0,0,800,0,800,festival,86.79722236
BK01334,04-10-2025,17-10-2025,6,13,upper,Ahmedabad,Mumbai,0,17,1,1,4200,150,4350,normal,86.98260246
BK01335,15-12-2025,16-12-2025,5,1,upper,Vadodara,Mumbai,2,5,1,1,3500,100,3600,festival,74.50538876
BK01336,26-03-2025,03-04-2025,3,8,upper,Ahmedabad,Surat,3,21,1,2,2100,300,2400,normal,93.5539896
BK01337,11-04-2024,14-04-2024,1,3,upper,Ahmedabad,Mumbai,1,14,1,1,700,150,850,normal,98
BK01338,24-06-2024,25-06-2024,3,1,lower,Ahmedabad,Vadodara,2,18,0,0,2400,0,2400,festival,77.27402102
BK01339,28-02-2025,19-03-2025,1,19,lower,Surat,Mumbai,2,8,1,1,800,150,950,normal,97.11322271
BK01340,08-07-2025,13-07-2025,1,5,upper,Ahmedabad,Surat,6,10,1,1,700,150,850,normal,97.72578013
BK01341,07-03-2024,12-03-2024,1,5,lower,Surat,Mumbai,4,21,0,0,800,0,800,festival,90.62152539
BK01342,18-09-2024,19-09-2024,2,1,upper,Ahmedabad,Mumbai,4,14,0,0,1400,0,1400,normal,83.62625835
BK01343,18-03-2024,22-03-2024,4,4,upper,Ahmedabad,Mumbai,5,8,1,4,2800,800,3600,normal,87.45083358
BK01344,16-01-2024,05-02-2024,3,20,upper,Nadiad,Surat,3,1,0,0,2100,0,2100,festival,94.50625474
BK01345,26-10-2025,30-10-2025,3,4,lower,Ahmedabad,Surat,1,11,1,3,2400,300,2700,normal,90.54061353
BK01346,26-10-2024,25-11-2024,2,30,upper,Ahmedabad,Mumbai,4,20,1,2,1400,200,1600,normal,97.52412904
BK01347,01-05-2024,30-05-2024,2,29,mixed,Ahmedabad,Mumbai,0,8,0,0,1500,0,1500,normal,95.7712358
BK01348,18-01-2025,19-01-2025,2,1,mixed,Ahmedabad,Mumbai,2,20,1,1,1500,150,1650,festival,80.50999841
BK01349,28-08-2024,29-08-2024,6,1,mixed,Ahmedabad,Mumbai,0,3,0,0,4500,0,4500,normal,69.9858193
BK01350,27-01-2024,15-02-2024,1,19,upper,Nadiad,Mumbai,2,2,0,0,700,0,700,normal,98
BK01351,25-02-2024,29-02-2024,4,4,lower,Nadiad,Mumbai,0,14,1,3,3200,450,3650,normal,87.97329613
BK01352,10-04-2024,10-04-2024,2,0,upper,Surat,Mumbai,2,18,0,0,1400,0,1400,normal,89.44331423
BK01353,29-11-2025,02-12-2025,2,3,mixed,Nadiad,Surat,4,17,1,2,1500,400,1900,normal,87.54185002
BK01354,29-07-2024,07-08-2024,3,9,lower,Nadiad,Mumbai,0,13,1,3,2400,600,3000,normal,95.78833429
BK01355,15-12-2024,31-12-2024,2,16,lower,Nadiad,Mumbai,3,14,1,2,1600,400,2000,normal,95.77754073
BK01356,06-08-2025,07-08-2025,4,1,lower,Vadodara,Mumbai,3,8,0,0,3200,0,3200,holiday,73.96711618
BK01357,03-04-2024,04-04-2024,4,1,upper,Ahmedabad,Mumbai,1,14,1,1,2800,200,3000,normal,82.83411832
BK01358,15-03-2025,09-04-2025,2,25,lower,Ahmedabad,Surat,1,5,0,0,1600,0,1600,normal,98
BK01359,15-05-2025,28-05-2025,1,13,lower,Nadiad,Surat,6,21,0,0,800,0,800,holiday,93.94387266
BK01360,04-09-2025,12-09-2025,2,8,mixed,Ahmedabad,Mumbai,5,16,0,0,1500,0,1500,festival,80.03903421
BK01361,01-05-2025,15-05-2025,4,14,upper,Surat,Vadodara,1,14,1,4,2800,400,3200,normal,94.67547835
BK01362,19-05-2024,24-05-2024,1,5,lower,Ahmedabad,Mumbai,0,8,0,0,800,0,800,holiday,94.63044014
BK01363,19-05-2024,02-06-2024,2,14,lower,Ahmedabad,Surat,2,11,1,2,1600,400,2000,normal,94.35669831
BK01364,06-04-2025,10-04-2025,2,4,lower,Vadodara,Surat,5,17,0,0,1600,0,1600,normal,79.68031161
BK01365,20-06-2024,22-06-2024,3,2,upper,Ahmedabad,Nadiad,1,7,1,1,2100,100,2200,normal,91.69387844
BK01366,29-11-2025,12-12-2025,1,13,lower,Surat,Surat,4,2,1,1,800,100,900,normal,96.68644387
BK01367,26-01-2025,31-01-2025,3,5,upper,Surat,Mumbai,3,8,1,3,2100,300,2400,normal,93.30968628
BK01368,25-10-2025,24-11-2025,4,30,upper,Nadiad,Mumbai,3,17,0,0,2800,0,2800,festival,83.69472851
BK01369,07-11-2025,11-11-2025,1,4,upper,Ahmedabad,Surat,4,21,0,0,700,0,700,normal,94.76256565
BK01370,13-11-2025,08-12-2025,1,25,lower,Ahmedabad,Nadiad,3,11,1,1,800,100,900,normal,97.6915185
BK01371,15-09-2025,12-10-2025,5,27,upper,Ahmedabad,Mumbai,0,17,1,3,3500,600,4100,normal,97.74676122
BK01372,20-09-2024,22-09-2024,1,2,mixed,Vadodara,Mumbai,6,8,1,1,750,150,900,normal,88.50740379
BK01373,10-07-2024,26-07-2024,4,16,lower,Ahmedabad,Mumbai,4,11,0,0,3200,0,3200,normal,88.91603545
BK01374,01-08-2025,06-08-2025,2,5,lower,Ahmedabad,Surat,6,0,1,1,1600,200,1800,holiday,85.06113996
BK01375,13-12-2025,06-01-2026,1,24,upper,Ahmedabad,Mumbai,0,16,1,1,700,100,800,festival,98
BK01376,27-02-2025,04-03-2025,4,5,upper,Ahmedabad,Mumbai,5,16,1,1,2800,100,2900,normal,91.31147224
BK01377,14-03-2024,27-03-2024,2,13,lower,Vadodara,Mumbai,6,1,0,0,1600,0,1600,normal,94.30620255
BK01378,09-05-2025,15-05-2025,2,6,upper,Ahmedabad,Mumbai,3,9,1,1,1400,200,1600,normal,89.52043638
BK01379,11-04-2025,13-04-2025,2,2,upper,Ahmedabad,Mumbai,4,11,1,1,1400,200,1600,normal,97.09175975
BK01380,01-04-2024,03-04-2024,2,2,mixed,Nadiad,Nadiad,4,17,1,2,1500,200,1700,normal,93.59560524
BK01381,05-02-2025,10-02-2025,1,5,lower,Vadodara,Surat,5,19,0,0,800,0,800,normal,86.48341917
BK01382,22-12-2025,05-01-2026,2,14,upper,Vadodara,Surat,5,16,0,0,1400,0,1400,normal,93.5264083
BK01383,12-03-2024,21-03-2024,5,9,lower,Vadodara,Mumbai,5,5,1,5,4000,750,4750,normal,80.53428367
BK01384,19-08-2024,30-08-2024,1,11,upper,Ahmedabad,Nadiad,4,8,1,1,700,150,850,normal,95.28529415
BK01385,15-05-2024,18-05-2024,3,3,upper,Ahmedabad,Mumbai,3,8,1,2,2100,200,2300,normal,82.70833269
BK01386,05-07-2024,11-07-2024,2,6,lower,Surat,Mumbai,3,14,0,0,1600,0,1600,normal,94.02145058
BK01387,05-02-2024,05-02-2024,3,0,mixed,Surat,Nadiad,3,14,1,1,2250,200,2450,normal,90.12382368
BK01388,21-01-2024,07-02-2024,1,17,lower,Nadiad,Mumbai,1,0,0,0,800,0,800,normal,97.67637306
BK01389,07-05-2025,06-06-2025,5,30,upper,Nadiad,Mumbai,1,17,1,2,3500,400,3900,holiday,98
BK01390,15-09-2024,20-09-2024,2,5,lower,Surat,Surat,6,5,1,1,1600,100,1700,normal,88.65443206
BK01391,22-08-2025,22-08-2025,1,0,upper,Ahmedabad,Vadodara,2,18,1,1,700,200,900,normal,89.82992795
BK01392,16-01-2024,17-01-2024,1,1,lower,Ahmedabad,Mumbai,6,20,0,0,800,0,800,normal,91.52577508
BK01393,23-12-2025,02-01-2026,1,10,mixed,Nadiad,Nadiad,4,18,0,0,750,0,750,normal,91.41024035
BK01394,20-07-2025,29-07-2025,2,9,mixed,Surat,Mumbai,6,11,1,2,1500,300,1800,holiday,84.84914792
BK01395,23-10-2025,07-11-2025,2,15,mixed,Nadiad,Vadodara,3,8,1,1,1500,150,1650,holiday,98
BK01396,04-10-2024,06-10-2024,3,2,lower,Vadodara,Mumbai,4,11,1,3,2400,450,2850,normal,90.76515581
BK01397,16-09-2025,30-09-2025,2,14,upper,Ahmedabad,Mumbai,5,11,1,2,1400,400,1800,festival,93.56474525
BK01398,25-05-2025,05-06-2025,1,11,lower,Ahmedabad,Surat,0,8,1,1,800,100,900,normal,96.14192492
BK01399,30-01-2025,02-02-2025,2,3,mixed,Ahmedabad,Vadodara,0,21,1,1,1500,150,1650,festival,90.33184175
BK01400,31-03-2025,07-04-2025,3,7,upper,Surat,Surat,3,11,1,1,2100,100,2200,holiday,94.5320529
BK01401,04-06-2025,05-06-2025,1,1,upper,Ahmedabad,Mumbai,1,1,0,0,700,0,700,normal,96.54708951
BK01402,18-08-2025,24-08-2025,1,6,upper,Ahmedabad,Mumbai,6,23,1,1,700,200,900,normal,98
BK01403,07-04-2025,28-04-2025,1,21,lower,Surat,Surat,2,11,1,1,800,150,950,normal,96.71799645
BK01404,19-06-2025,24-06-2025,3,5,upper,Ahmedabad,Mumbai,6,21,1,1,2100,200,2300,normal,88.91523917
BK01405,18-01-2025,05-02-2025,3,18,lower,Vadodara,Mumbai,1,10,0,0,2400,0,2400,normal,98
BK01406,13-07-2025,21-07-2025,2,8,mixed,Ahmedabad,Mumbai,4,5,1,1,1500,150,1650,normal,92.03767449
BK01407,04-03-2025,06-03-2025,3,2,mixed,Ahmedabad,Mumbai,1,17,1,2,2250,200,2450,normal,84.49877785
BK01408,18-09-2024,26-09-2024,3,8,upper,Nadiad,Mumbai,3,11,1,2,2100,300,2400,normal,91.87586536
BK01409,23-09-2025,30-09-2025,2,7,mixed,Surat,Mumbai,5,21,0,0,1500,0,1500,normal,82.2470844
BK01410,21-08-2025,26-08-2025,4,5,lower,Ahmedabad,Mumbai,5,11,1,4,3200,800,4000,holiday,84.66505228
BK01411,25-12-2024,26-12-2024,1,1,mixed,Vadodara,Vadodara,1,8,0,0,750,0,750,normal,93.20213065
BK01412,02-02-2025,07-02-2025,1,5,lower,Ahmedabad,Surat,0,22,1,1,800,100,900,festival,85.64557537
BK01413,12-10-2024,12-10-2024,1,0,upper,Ahmedabad,Mumbai,3,20,1,1,700,150,850,normal,96.94430397
BK01414,14-02-2025,15-02-2025,1,1,upper,Ahmedabad,Mumbai,6,5,1,1,700,100,800,normal,88.45639472
BK01415,13-08-2024,18-08-2024,2,5,lower,Vadodara,Mumbai,3,11,1,2,1600,300,1900,normal,96.65122264
BK01416,12-08-2024,15-08-2024,4,3,lower,Ahmedabad,Mumbai,6,1,1,1,3200,200,3400,normal,87.09961475
BK01417,26-04-2024,21-05-2024,1,25,lower,Ahmedabad,Mumbai,3,1,0,0,800,0,800,normal,97.47895234
BK01418,28-11-2025,02-12-2025,1,4,mixed,Vadodara,Nadiad,1,20,0,0,750,0,750,holiday,86.83491009
BK01419,01-04-2025,15-04-2025,2,14,lower,Ahmedabad,Nadiad,0,21,0,0,1600,0,1600,holiday,93.22740154
BK01420,06-08-2025,13-08-2025,4,7,upper,Ahmedabad,Vadodara,1,17,1,4,2800,800,3600,normal,85.05746935
BK01421,18-12-2025,30-12-2025,2,12,upper,Ahmedabad,Mumbai,4,22,0,0,1400,0,1400,normal,88.04324499
BK01422,17-05-2025,20-05-2025,2,3,lower,Nadiad,Surat,5,1,0,0,1600,0,1600,normal,85.76936103
BK01423,02-10-2025,30-10-2025,1,28,upper,Ahmedabad,Vadodara,2,8,0,0,700,0,700,festival,98
BK01424,08-08-2025,15-08-2025,1,7,upper,Vadodara,Mumbai,2,2,1,1,700,150,850,normal,98
BK01425,30-05-2025,16-06-2025,6,17,lower,Ahmedabad,Vadodara,5,17,1,4,4800,400,5200,normal,85.02803912
BK01426,29-11-2025,03-12-2025,5,4,upper,Ahmedabad,Mumbai,2,21,1,5,3500,750,4250,normal,80.76726885
BK01427,10-02-2024,11-02-2024,1,1,lower,Vadodara,Mumbai,5,11,1,1,800,100,900,holiday,92.60963738
BK01428,30-03-2024,10-04-2024,5,11,lower,Ahmedabad,Surat,4,20,1,3,4000,300,4300,normal,91.64956064
BK01429,01-02-2025,01-02-2025,2,0,upper,Surat,Surat,4,20,1,2,1400,200,1600,normal,85.04521687
BK01430,16-02-2025,22-02-2025,4,6,lower,Ahmedabad,Mumbai,4,2,0,0,3200,0,3200,normal,77.29735071
BK01431,30-08-2024,01-09-2024,2,2,mixed,Ahmedabad,Mumbai,0,9,1,1,1500,200,1700,normal,91.1905837
BK01432,23-05-2025,01-06-2025,2,9,mixed,Ahmedabad,Mumbai,3,4,1,2,1500,200,1700,normal,97.42973301
BK01433,19-07-2024,18-08-2024,2,30,upper,Ahmedabad,Mumbai,5,16,1,1,1400,100,1500,festival,98
BK01434,22-05-2025,28-05-2025,3,6,lower,Ahmedabad,Mumbai,6,10,1,2,2400,200,2600,normal,92.94188944
BK01435,23-04-2024,10-05-2024,1,17,lower,Ahmedabad,Vadodara,4,16,1,1,800,150,950,normal,97.53134152
BK01436,29-05-2024,05-06-2024,1,7,lower,Ahmedabad,Mumbai,2,21,1,1,800,200,1000,holiday,98
BK01437,22-08-2025,28-08-2025,2,6,upper,Ahmedabad,Surat,5,11,0,0,1400,0,1400,normal,90.80090241
BK01438,14-08-2024,09-09-2024,3,26,mixed,Ahmedabad,Mumbai,6,22,1,2,2250,200,2450,festival,98
BK01439,30-04-2024,22-05-2024,1,22,lower,Ahmedabad,Vadodara,6,11,0,0,800,0,800,normal,94.18840097
